Squeezing [dB],Operators,Bipartition ID,Bipartition 1,Bipartition 2
2.041199826559248,"('n_x_0', 'n_p_0')",958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]","[7, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_5-n_p_10+n_p_12')",951,"[4, 5, 6, 8, 9, 10]","[1, 2, 3, 7, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_1-n_p_2')",960,"[1, 7, 8, 9, 10]","[2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_1-n_p_2')",961,"[2, 7, 8, 9, 10]","[1, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_2')",962,"[1, 2, 7, 8, 9, 10]","[3, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_2-n_p_6')",963,"[3, 7, 8, 9, 10]","[1, 2, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",964,"[1, 3, 7, 8, 9, 10]","[2, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",965,"[2, 3, 7, 8, 9, 10]","[1, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_2')",966,"[1, 2, 3, 7, 8, 9, 10]","[4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_2-n_p_6')",967,"[4, 7, 8, 9, 10]","[1, 2, 3, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",968,"[1, 4, 7, 8, 9, 10]","[2, 3, 5, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",969,"[2, 4, 7, 8, 9, 10]","[1, 3, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_2')",970,"[1, 2, 4, 7, 8, 9, 10]","[3, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_6')",971,"[3, 4, 7, 8, 9, 10]","[1, 2, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0-n_p_2')",972,"[1, 3, 4, 7, 8, 9, 10]","[2, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0-n_p_2')",973,"[2, 3, 4, 7, 8, 9, 10]","[1, 5, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0')",974,"[1, 2, 3, 4, 7, 8, 9, 10]","[5, 6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_1-n_p_2+n_p_5+n_p_6')",959,"[7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_1+n_p_5-n_p_10-n_p_11')",975,"[5, 7, 8, 9, 10]","[1, 2, 3, 4, 6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_1-n_p_2+n_p_5')",976,"[1, 5, 7, 8, 9, 10]","[2, 3, 4, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0+n_p_1')",978,"[1, 2, 5, 7, 8, 9, 10]","[3, 4, 6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_1-n_p_2+n_p_5')",977,"[2, 5, 7, 8, 9, 10]","[1, 3, 4, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",980,"[1, 3, 5, 7, 8, 9, 10]","[2, 4, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",981,"[2, 3, 5, 7, 8, 9, 10]","[1, 4, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0')",982,"[1, 2, 3, 5, 7, 8, 9, 10]","[4, 6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_5+n_p_6-n_p_10')",979,"[3, 5, 7, 8, 9, 10]","[1, 2, 4, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",984,"[1, 4, 5, 7, 8, 9, 10]","[2, 3, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",985,"[2, 4, 5, 7, 8, 9, 10]","[1, 3, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0')",986,"[1, 2, 4, 5, 7, 8, 9, 10]","[3, 6, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0+n_p_5')",987,"[3, 4, 5, 7, 8, 9, 10]","[1, 2, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0')",988,"[1, 3, 4, 5, 7, 8, 9, 10]","[2, 6, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0')",989,"[2, 3, 4, 5, 7, 8, 9, 10]","[1, 6, 11, 12, 13, 14, 15, 16]"
2.041199826559248,"('n_x_0', 'n_p_0')",990,"[1, 2, 3, 4, 5, 7, 8, 9, 10]","[6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_5+n_p_6-n_p_10')",983,"[4, 5, 7, 8, 9, 10]","[1, 2, 3, 6, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_1+n_p_5-n_p_10-n_p_11')",991,"[6, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_1-n_p_2+n_p_5')",992,"[1, 6, 7, 8, 9, 10]","[2, 3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0+n_p_1')",994,"[1, 2, 6, 7, 8, 9, 10]","[3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_1-n_p_2+n_p_5')",993,"[2, 6, 7, 8, 9, 10]","[1, 3, 4, 5, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",996,"[1, 3, 6, 7, 8, 9, 10]","[2, 4, 5, 11, 12, 13, 14, 15, 16]"
3.80211241711606,"('n_x_0', 'n_p_0-n_p_2')",997,"[2, 3, 6, 7, 8, 9, 10]","[1, 4, 5, 11, 12, 13, 14, 15, 16]"
3.010299956639812,"('n_x_0', 'n_p_0')",998,"[1, 2, 3, 6, 7, 8, 9, 10]","[4, 5, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_5+n_p_6-n_p_10')",995,"[3, 6, 7, 8, 9, 10]","[1, 2, 4, 5, 11, 12, 13, 14, 15, 16]"
3.979400086720376,"('n_x_0', 'n_p_0+n_p_5+n_p_6-n_p_10')",999,"[4, 6, 7, 8, 9, 10]","[1, 2, 3, 5, 11, 12, 13, 14, 15, 16]"
4.771212547196625,"('n_x_0+n_x_2', 'n_p_5-n_p_6+n_p_7+n_p_8')",527,"[5, 10]","[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.771212547196625,"('n_x_0+n_x_2', 'n_p_5+n_p_7-n_p_17-n_p_20')",531,"[3, 5, 10]","[1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_5+n_p_7+n_p_8-n_p_17')",535,"[4, 5, 10]","[1, 2, 3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.771212547196625,"('n_x_0+n_x_2', 'n_p_5-n_p_6-n_p_7+n_p_8')",543,"[6, 10]","[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.771212547196625,"('n_x_0+n_x_2', 'n_p_5-n_p_7-n_p_17+n_p_20')",547,"[3, 6, 10]","[1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_2+n_x_5-n_x_10', 'n_p_0-n_p_8+n_p_17')",575,"[7, 10]","[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_5-n_p_7+n_p_8-n_p_17')",551,"[4, 6, 10]","[1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0-n_x_6', 'n_p_0+n_p_3-n_p_7-n_p_25')",579,"[3, 7, 10]","[1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_5-n_p_7+n_p_8-n_p_17')",607,"[6, 7, 10]","[1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_5+n_p_8-n_p_17-n_p_20')",591,"[5, 7, 10]","[1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_0+n_p_5-n_p_17-n_p_20')",595,"[3, 5, 7, 10]","[1, 2, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_0+n_p_5-n_p_7-n_p_17')",611,"[3, 6, 7, 10]","[1, 2, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_2+n_x_5-n_x_10', 'n_p_0-n_p_8+n_p_17')",639,"[8, 10]","[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0-n_x_6', 'n_p_0-n_p_3+n_p_7-n_p_25')",643,"[3, 8, 10]","[1, 2, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_5+n_p_7+n_p_8-n_p_17')",655,"[5, 8, 10]","[1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_0+n_p_5+n_p_7-n_p_17')",659,"[3, 5, 8, 10]","[1, 2, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_5+n_p_8-n_p_17+n_p_20')",671,"[6, 8, 10]","[1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 15, 16]"
4.259687322722812,"('n_x_0+n_x_2', 'n_p_0+n_p_5-n_p_17+n_p_20')",675,"[3, 6, 8, 10]","[1, 2, 4, 5, 7, 9, 11, 12, 13, 14, 15, 16]"
